ID,Account,Province,Region,Tender_Type,Offer_date,Start_date,End_date_including_extension,Length_of_contract_in_Months,Market,Tender_Standard_Unit_per_year,Winning_price_per_standard_unit,Molecule,Presentation,Winning_Product,Winning_Company,Competitor_with_2nd_Lowest_Price,Competitor_2nd_Lowest_Price_per_standard_unit,Competitor_with_3rd_Lowest_Price,Competitor_3rd_Lowest_Price_per_standard_unit,Competitor_with_4th_Lowest_Price,Competitor_4th_Lowest_Price_per_standard_unit,Competitor_with_5th_Lowest_Price,Competitor_5th_Lowest_Price_per_standard_unit,Competitor_with_6th_Lowest_Price,Competitor_6th_Lowest_Price_per_standard_unit,Competitor_with_7th_Lowest_Price,Competitor_7th_Lowest_Price_per_standard_unit,Competitor_with_8th_Lowest_Price,Competitor_8th_Lowest_Price_per_standard_unit,Competitor_with_9th_Lowest_Price,Competitor_9th_Lowest_Price_per_standard_unit,Competitor_with_10th_Lowest_Price,Competitor_10th_Lowest_Price_per_standard_unit
1928,Account36,Provice46,Region2,Tender Type1,07-01-2013 15:00,01-10-2013,30-09-2014,12,Market6,145000,0.0418,Molecule5,Presentation16,Product65,Company9,Company1,0.0041,Company18,0.00416,,,,,,,,,,,,,,
1930,Account108,Provice4,Region4,Tender Type3,10-08-2013 12:00,01-01-2014,31-12-2016,36,Market6,145000,0.0535,Molecule5,Presentation16,Product63,Company6,Company6,0.045,Company18,0.0491,Company32,0.0525,,,,,,,,,,,,
1934,Account112,Provice2,Region2,Tender Type3,11-28-13 11:00 AM,01-01-2014,31-03-2015,12,Market6,237366,0.03999,Molecule5,Presentation16,Product63,Company6,Company32,0.05785,Company6,0.46653,,,,,,,,,,,,,,
1937,Account28,Provice17,Region15,Tender Type3,11-12-2013 12:00,21-02-2014,20-02-2018,48,Market6,185840,0.0781,Molecule5,Presentation16,Product66,Company23,Company32,0.07195,Company1,0.07895,Company6,0.09,,,,,,,,,,,,
1942,Account84,Provice18,Region5,Tender Type3,6-18-13 12:00 PM,12-03-2014,12-09-2017,36,Market6,45659,0.038,Molecule5,Presentation16,Product63,Company6,Company18,0.04642,Company32,0.0735,Company6,0.09,Company14,0.15989,Company31,0.5082,,,,,,,,
1943,Account31,Provice20,Region17,Tender Type3,2-21-14 12:00 PM,30-05-2014,29-11-2016,24,Market6,367794,0.01399,Molecule5,Presentation16,Product63,Company6,Company18,0.0491,,,,,,,,,,,,,,,,
1944,Account80,Provice24,Region1,Tender Type1,5-27-14 12:00 PM,01-07-2014,30-09-2017,36,Market6,6720,0.0433,Molecule5,Presentation16,Product63,Company6,Company6,0.05,Company21,0.07857,Company8,0.18259,Company28,0.27856,Company15,0.3775,Company14,1.16071,,,,,,
1950,Account91,Provice10,Region9,Tender Type3,06-10-2014 12:00,07-08-2014,06-02-2018,36,Market6,193914,0.022,Molecule5,Presentation16,Product63,Company6,Company6,0.024,,,,,,,,,,,,,,,,
1951,Account29,Provice1,Region1,Tender Type1,04-12-2013 18:00,15-08-2014,14-02-2016,12,Market6,775590,0.03798,Molecule5,Presentation16,Product63,Company6,Company18,0.045,,,,,,,,,,,,,,,,
1953,Account79,Provice12,Region11,Tender Type3,9-22-14 12:00 PM,01-10-2014,01-01-2017,27,Market6,4000,0.038,Molecule5,Presentation16,Product67,Company9,Company21,0.0721,Company1,0.1,Company32,0.1,,,,,,,,,,,,
1956,Account95,Provice21,Region6,Tender Type3,3-31-14 12:00 AM,01-11-2014,31-10-2016,24,Market6,661379,0.01395,Molecule5,Presentation16,Product63,Company6,Company32,0.058,Company14,0.15845,,,,,,,,,,,,,,
1957,Account112,Provice2,Region2,Tender Type3,11-20-14 12:00 AM,01-01-2015,31-03-2016,12,Market6,515200,0.01787,Molecule5,Presentation16,Product63,Company6,Company6,0.036,,,,,,,,,,,,,,,,
1961,Account23,Provice22,Region5,Tender Type3,7-30-13 12:00 PM,12-01-2015,12-07-2018,36,Market6,80500,0.0378,Molecule5,Presentation16,Product63,Company6,Company18,0.04642,Company6,0.0888,Company31,0.5082,Company32,,,,,,,,,,,
1962,Account27,Provice14,Region12,Tender Type3,7-30-14 12:00 PM,12-02-2015,31-10-2017,36,Market6,629017,0.017,Molecule5,Presentation16,Product63,Company6,Company6,0.032,Company32,0.05755,Company21,0.0595,,,,,,,,,,,,
1965,Account109,Provice8,Region7,Tender Type1,1-30-15 12:00 AM,16-03-2015,15-09-2017,24,Market6,554040,,Molecule5,Presentation16,,,Company1,0.022,Company6,0.032,Company21,0.045,,,,,,,,,,,,
1968,Account102,Provice24,Region1,Tender Type4,3-20-15 12:00 PM,29-04-2015,28-04-2019,36,Market6,13888,0.058,Molecule5,Presentation16,Product66,Company24,,,,,,,,,,,,,,,,,,
1970,Account112,Provice2,Region2,Tender Type1,04-09-2015 12:00,11-05-2015,10-04-2016,8,Market6,675914,0.031,Molecule5,Presentation16,Product67,Company9,Company21,0.04,Company1,0.0406,,,,,,,,,,,,,,
1971,Account19,Provice5,Region1,Tender Type3,4-23-15 12:00 PM,31-05-2015,31-05-2016,12,Market6,15189,0.021,Molecule5,Presentation16,Product63,Company6,Company6,0.045,Company21,0.0469,Company32,0.07475,Company14,0.12945,,,,,,,,,,
1975,Account30,Provice22,Region5,Tender Type1,9-17-14 12:00 PM,24-09-2015,23-09-2017,24,Market6,4362316,0.02875,Molecule5,Presentation16,Product63,Company6,Company6,0.053,Company32,0.06995,,,,,,,,,,,,,,
1977,Account20,Provice25,Region1,Tender Type3,05-11-2015 15:00,01-01-2016,30-06-2020,48,Market6,134420,0.05955,Molecule5,Presentation16,Product64,Company22,,,,,,,,,,,,,,,,,,
1978,Account69,Provice48,Region2,Tender Type2,1-18-10 12:00 AM,01-01-2010,30-06-2011,12,Market6,57260,3.04107,Molecule5,Presentation17,Product68,Company21,,,,,,,,,,,,,,,,,,
1979,Account15,Provice10,Region9,Tender Type1,2-15-10 12:00 PM,01-03-2010,29-09-2012,24,Market6,492792,3.04107,Molecule5,Presentation17,Product68,Company21,,,,,,,,,,,,,,,,,,
1980,Account94,Provice47,Region6,Tender Type1,08-02-2010 12:00,01-10-2010,30-06-2014,36,Market6,403726,3.04107,Molecule5,Presentation17,Product68,Company21,,,,,,,,,,,,,,,,,,
1981,Account108,Provice4,Region4,Tender Type1,7-29-10 10:00 AM,28-10-2010,27-04-2014,36,Market6,450000,2.9957,Molecule5,Presentation17,Product68,Company21,,,,,,,,,,,,,,,,,,
1982,Account104,Provice1,Region1,Tender Type1,2-16-11 11:00 AM,01-11-2010,28-02-2014,36,Market6,2650365,1.01678,Molecule5,Presentation17,Product68,Company21,Company31,3.04,,,,,,,,,,,,,,,,
1983,Account57,Provice23,Region10,Tender Type1,03-11-2010 12:00,01-12-2010,30-11-2014,36,Market6,55664,2.888,Molecule5,Presentation17,Product68,Company21,,,,,,,,,,,,,,,,,,
1984,Account27,Provice14,Region12,Tender Type1,10-07-2010 00:00,01-02-2011,31-01-2015,36,Market6,139642,3.04,Molecule5,Presentation17,Product68,Company21,,,,,,,,,,,,,,,,,,
1985,Account91,Provice10,Region9,Tender Type1,1-31-11 12:00 PM,01-03-2011,29-02-2012,12,Market6,6720,3.04107,Molecule5,Presentation17,Product68,Company21,,,,,,,,,,,,,,,,,,
1986,Account19,Provice5,Region1,Tender Type3,3-30-11 12:00 AM,18-05-2011,18-08-2012,48,Market6,15000,,Molecule5,Presentation17,,,Company31,3.04,,,,,,,,,,,,,,,,
1987,Account19,Provice5,Region1,Tender Type3,3-30-11 12:00 AM,18-05-2011,18-08-2012,48,Market6,67910,,Molecule5,Presentation17,,,Company31,3.04107,,,,,,,,,,,,,,,,
1988,Account73,Provice28,Region18,Tender Type1,11-25-10 12:00 AM,31-05-2011,30-05-2014,36,Market6,14416,3,Molecule5,Presentation17,Product68,Company21,,,,,,,,,,,,,,,,,,
1989,Account19,Provice5,Region1,Tender Type3,6-29-11 12:00 PM,01-07-2011,01-10-2012,46,Market6,15000,3.04,Molecule5,Presentation17,Product68,Company21,,,,,,,,,,,,,,,,,,
1990,Account74,Provice6,Region5,Tender Type1,1-21-11 1:00 PM,31-10-2011,30-04-2014,36,Market6,57200,3.04107,Molecule5,Presentation17,Product68,Company21,,,,,,,,,,,,,,,,,,
1991,Account64,Provice3,Region3,Tender Type4,12-23-11 9:00 AM,01-01-2012,30-06-2013,12,Market6,700149,0.09,Molecule5,Presentation17,Product69,Company6,Company6,0.114,Company18,0.12,Company32,0.131,Company31,0.3,,,,,,,,,,
1995,Account94,Provice47,Region6,Tender Type1,12-29-11 12:00 PM,01-01-2012,30-06-2014,24,Market6,403726,0.102,Molecule5,Presentation17,Product70,Company22,Company1,0.1,Company6,0.111,Company8,0.12143,Company18,0.12788,Company31,0.3,,,,,,,,
2000,Account95,Provice21,Region6,Tender Type1,12-12-2011 13:00,01-01-2012,30-09-2013,12,Market6,341292,0.111,Molecule5,Presentation17,Product69,Company6,,,,,,,,,,,,,,,,,,
2004,Account108,Provice4,Region4,Tender Type1,2-15-12 12:00 PM,01-01-2012,30-11-2013,20,Market6,450000,0.0857,Molecule5,Presentation17,Product70,Company22,Company18,0.05422,Company8,0.1125,Company6,0.1385,Company1,0.184,Company31,1.0168,,,,,,,,
2008,Account112,Provice2,Region2,Tender Type3,10-26-11 12:00 PM,01-01-2012,01-01-2013,12,Market6,151488,0.1,Molecule5,Presentation17,Product71,Company9,Company32,0.2125,Company31,0.4,Company8,0.55486,Company1,0.60989,,,,,,,,,,
2010,Account2,Provice53,Region1,Tender Type4,12-20-11 12:00 PM,01-02-2012,31-03-2015,27,Market6,2800,0.2946,Molecule5,Presentation17,Product69,Company6,Company6,0.35,Company8,0.83229,Company18,0.8668,,,,,,,,,,,,
2014,Account53,Provice9,Region8,Tender Type1,10-31-11 12:00 PM,01-03-2012,01-07-2016,48,Market6,12880,0.13873,Molecule5,Presentation17,Product59,Company15,Company6,0.14,Company1,0.15999,Company8,0.16643,Company23,0.35181,Company31,1.0168,,,,,,,,
2018,Account15,Provice10,Region9,Tender Type1,4-30-12 12:00 PM,01-04-2012,31-05-2014,24,Market6,292201,0.04885,Molecule5,Presentation17,Product70,Company22,Company1,0.04912,Company18,0.0584,Company6,0.071,Company8,0.1104,Company31,0.3,,,,,,,,
2023,Account96,Provice7,Region6,Tender Type2,3-15-12 12:00 AM,01-04-2012,31-10-2015,36,Market6,224684,0.08301,Molecule5,Presentation17,Product69,Company6,Company6,0.16788,Company8,0.29999,,,,,,,,,,,,,,
2026,Account25,Provice11,Region10,Tender Type1,4-30-12 12:00 AM,29-04-2012,28-04-2013,12,Market6,13500,0.06,Molecule5,Presentation17,Product72,Company23,Company6,0.11077,Company8,0.20714,Company32,0.30714,Company1,0.4,Company22,0.4682,Company31,2.889,,,,,,
2034,Account70,Provice39,Region14,Tender Type2,04-06-2012 00:00,01-05-2012,30-08-2013,12,Market6,42000,0.042,Molecule5,Presentation17,Product69,Company6,Company32,0.043,Company6,0.11572,Company22,0.43352,Company31,1.0168,,,,,,,,,,
2036,Account34,Provice42,Region19,Tender Type1,9-28-11 12:00 PM,07-05-2012,06-11-2015,36,Market6,32156,0.23393,Molecule5,Presentation17,Product70,Company22,Company33,0.60679,Company1,0.63,Company31,0.75,,,,,,,,,,,,
2041,Account51,Provice32,Region7,Tender Type2,6-13-12 12:00 PM,01-07-2012,31-03-2014,18,Market6,21224,0.077,Molecule5,Presentation17,Product69,Company6,Company32,0.0725,Company6,0.09286,Company18,0.0976,Company22,0.26011,Company31,1.0168,,,,,,,,
2045,Account111,Provice15,Region13,Tender Type3,06-12-2012 12:00,01-07-2012,30-06-2016,48,Market6,847680,0.03489,Molecule5,Presentation17,Product69,Company6,Company32,0.04195,Company8,0.065,Company6,0.07857,,,,,,,,,,,,
2048,Account81,Provice45,Region7,Tender Type2,6-25-12 12:00 AM,05-07-2012,04-10-2013,12,Market6,9917,0.0592,Molecule5,Presentation17,Product69,Company6,Company18,0.0275997,Company32,0.1088,Company8,0.13142,,,,,,,,,,,,
2050,Account79,Provice12,Region11,Tender Type3,7-16-12 3:00 PM,01-08-2012,01-08-2013,48,Market6,3000,0.04945,Molecule5,Presentation17,Product72,Company23,Company6,0.21121,Company32,0.21985,Company1,0.225,Company8,0.25662,,,,,,,,,,
2053,Account118,Provice17,Region15,Tender Type2,8-27-12 12:00 AM,27-08-2012,31-01-2013,6,Market6,78400,0.058094,Molecule5,Presentation17,Product72,Company23,Company1,0.0587,,,,,,,,,,,,,,,,
2055,Account83,Provice13,Region10,Tender Type3,7-20-12 12:00 AM,01-09-2012,30-09-2016,48,Market6,177150,0.03318,Molecule5,Presentation17,Product69,Company6,Company8,0.25679,Company31,1.0168,Company32,,,,,,,,,,,,,
2059,Account22,Provice20,Region17,Tender Type1,5-16-12 12:00 PM,01-10-2012,30-09-2014,24,Market6,255080,0.034,Molecule5,Presentation17,Product69,Company6,Company32,0.0407,Company18,0.0587,Company6,0.06811,Company8,0.10643,,,,,,,,,,
2069,Account27,Provice14,Region12,Tender Type1,09-04-2012 00:00,01-10-2012,31-10-2015,36,Market6,65198,0.029,Molecule5,Presentation17,Product69,Company6,Company18,0.04949,Company32,0.05195,Company6,0.06,Company8,0.09537,Company31,1.0168,,,,,,,,
2072,Account119,Provice13,Region10,Tender Type3,7-20-12 12:00 AM,01-10-2012,30-09-2016,48,Market6,372064,0.03318,Molecule5,Presentation17,Product69,Company6,Company8,0.25679,Company31,1.0168,Company32,,,,,,,,,,,,,
2075,Account109,Provice8,Region7,Tender Type1,12-13-12 12:00 PM,26-10-2012,31-12-2014,15,Market6,975545,0.032,Molecule5,Presentation17,Product69,Company6,Company18,0.0611,Company32,0.06385,,,,,,,,,,,,,,
2076,Account112,Provice2,Region2,Tender Type3,12-03-2012 11:00,07-12-2012,07-12-2013,12,Market6,15149,0.0985,Molecule5,Presentation17,Product70,Company22,Company18,0.0891,Company1,0.09654,Company8,0.1,,,,,,,,,,,,
2079,Account27,Provice14,Region12,Tender Type3,12-07-2012 00:00,01-02-2013,31-01-2015,24,Market6,112579,0.028,Molecule5,Presentation17,Product69,Company6,Company6,0.062,Company18,0.06352,Company32,0.0885,Company8,0.43348,Company31,0.45,,,,,,,,
2084,Account70,Provice39,Region14,Tender Type3,1-24-13 6:00 PM,06-02-2013,31-01-2016,36,Market6,47500,0.06,Molecule5,Presentation17,Product71,Company9,Company1,0.079,Company8,0.0867,Company18,0.11992,Company32,,,,,,,,,,,
2088,Account73,Provice28,Region18,Tender Type3,10-16-12 12:00 AM,20-02-2013,28-08-2016,36,Market6,10244,0.051,Molecule5,Presentation17,Product72,Company23,Company1,0.058,Company32,0.075,Company6,0.13,Company31,0.75,,,,,,,,,,
2094,Account19,Provice5,Region1,Tender Type3,02-07-2013 12:00,01-03-2013,31-05-2015,27,Market6,14000,0.026,Molecule5,Presentation17,Product69,Company6,Company36,0.039,Company18,0.05785,Company6,0.067,Company8,0.099,Company32,0.131,Company35,0.18306,Company14,0.31214,Company31,1.0168,,
2100,Account76,Provice49,Region3,Tender Type3,2-21-13 5:00 PM,20-05-2013,28-02-2017,36,Market6,1071330,0.08372,Molecule5,Presentation17,Product69,Company6,Company6,0.06,Company18,0.0615,,,,,,,,,,,,,,
2103,Account32,Provice1,Region1,Tender Type1,4-24-13 5:00 PM,01-06-2013,30-11-2014,12,Market6,77000,0.06606,Molecule5,Presentation17,Product72,Company23,Company6,0.06,Company1,0.102,,,,,,,,,,,,,,
2104,Account43,Provice43,Region20,Tender Type1,4-29-13 5:00 PM,01-06-2013,31-05-2016,36,Market6,110196,0.048,Molecule5,Presentation17,Product69,Company6,Company6,0.06,Company18,0.06353,Company8,0.08286,Company32,0.102,,,,,,,,,,
2113,Account49,Provice16,Region14,Tender Type1,4-18-12 4:00 PM,06-06-2013,30-11-2014,24,Market6,84000,0.065,Molecule5,Presentation17,Product69,Company6,Company18,0.08,Company32,0.09464,Company6,0.11572,Company8,0.13214,Company22,0.43352,Company31,1.01,,,,,,
2114,Account27,Provice14,Region12,Tender Type3,04-10-2013 12:00,21-06-2013,30-06-2017,48,Market6,338753,0.036,Molecule5,Presentation17,Product69,Company6,Company14,0.24055,Company31,0.7,Company21,0.07624,,,,,,,,,,,,
2118,Account36,Provice46,Region2,Tender Type1,07-01-2013 15:00,01-10-2013,30-09-2014,12,Market6,145000,0.0693307,Molecule5,Presentation17,Product71,Company9,Company18,0.0778,Company1,0.095,,,,,,,,,,,,,,
2120,Account112,Provice2,Region2,Tender Type3,11-28-13 11:00 AM,01-01-2014,31-03-2015,12,Market6,131768,0.07875,Molecule5,Presentation17,Product70,Company22,Company6,0.06333,Company8,0.08393,Company1,0.09,,,,,,,,,,,,
2122,Account28,Provice17,Region15,Tender Type3,11-12-2013 12:00,21-02-2014,20-02-2018,48,Market6,279456,0.04467,Molecule5,Presentation17,Product69,Company6,Company18,0.0432,,,,,,,,,,,,,,,,
2123,Account31,Provice20,Region17,Tender Type3,2-21-14 12:00 PM,30-05-2014,29-11-2016,24,Market6,289222,0.0172,Molecule5,Presentation17,Product69,Company6,Company18,0.0471,,,,,,,,,,,,,,,,
2124,Account91,Provice10,Region9,Tender Type3,06-10-2014 12:00,07-08-2014,06-02-2018,36,Market6,183347,0.035,Molecule5,Presentation17,Product69,Company6,Company6,0.048,,,,,,,,,,,,,,,,
2126,Account29,Provice1,Region1,Tender Type1,04-12-2013 18:00,15-08-2014,14-02-2016,12,Market6,605508,0.0442,Molecule5,Presentation17,Product69,Company6,Company18,0.05,Company8,0.09429,,,,,,,,,,,,,,
2127,Account90,Provice50,Region6,Tender Type1,11-05-2013 17:00,01-09-2014,28-02-2018,36,Market6,159,0.06711,Molecule5,Presentation17,Product72,Company24,Company1,0.1009,Company8,0.11036,,,,,,,,,,,,,,
2130,Account79,Provice12,Region11,Tender Type3,9-22-14 12:00 PM,01-10-2014,01-01-2017,27,Market6,3000,0.069,Molecule5,Presentation17,Product71,Company9,Company21,0.0832,Company8,0.09935,Company1,0.2,Company32,0.25,,,,,,,,,,
2134,Account95,Provice21,Region6,Tender Type3,3-31-14 12:00 AM,01-11-2014,31-10-2016,24,Market6,1069927,0.0172,Molecule5,Presentation17,Product69,Company6,Company8,0.07107,Company32,0.079,Company14,0.2383,,,,,,,,,,,,
2136,Account109,Provice8,Region7,Tender Type1,10-31-14 12:00 PM,18-12-2014,17-06-2017,24,Market6,1127836,0.0172,Molecule5,Presentation17,Product69,Company6,,,,,,,,,,,,,,,,,,
2137,Account112,Provice2,Region2,Tender Type3,11-20-14 12:00 AM,01-01-2015,31-03-2016,12,Market6,131768,0.02042,Molecule5,Presentation17,Product69,Company6,,,,,,,,,,,,,,,,,,
2142,Account23,Provice22,Region5,Tender Type3,7-30-13 12:00 PM,12-01-2015,12-07-2018,36,Market6,24000,0.02444,Molecule5,Presentation17,Product69,Company6,Company18,0.05571,Company6,0.06272,Company8,0.08286,Company31,1.0168,Company32,,,,,,,,,
2146,Account102,Provice24,Region1,Tender Type4,3-20-15 12:00 PM,29-04-2015,28-04-2019,36,Market6,13916,0.0791,Molecule5,Presentation17,Product72,Company24,,,,,,,,,,,,,,,,,,
2148,Account112,Provice2,Region2,Tender Type1,04-09-2015 12:00,11-05-2015,10-04-2016,8,Market6,708977,0.045,Molecule5,Presentation17,Product71,Company9,Company21,0.0538,Company1,0.054,Company8,0.06929,,,,,,,,,,,,
2150,Account19,Provice5,Region1,Tender Type3,4-23-15 12:00 PM,31-05-2015,31-05-2016,12,Market6,23760,0.0226,Molecule5,Presentation17,Product69,Company6,Company6,0.05,Company21,0.0558,Company32,0.10158,Company8,0.14807,Company14,0.24624,,,,,,,,
2155,Account30,Provice22,Region5,Tender Type1,9-17-14 12:00 PM,24-09-2015,23-09-2017,24,Market6,833056,0.02175,Molecule5,Presentation17,Product69,Company6,Company6,0.068,Company8,0.08143,Company32,0.08495,,,,,,,,,,,,
2158,Account20,Provice25,Region1,Tender Type3,05-11-2015 15:00,01-01-2016,30-06-2020,48,Market6,376452,0.02126,Molecule5,Presentation17,Product69,Company6,Company32,0.07995,,,,,,,,,,,,,,,,
2159,Account69,Provice48,Region2,Tender Type2,1-18-10 12:00 AM,01-01-2010,30-06-2011,12,Market6,78080,0.76035,Molecule5,Presentation18,Product73,Company21,,,,,,,,,,,,,,,,,,
2160,Account15,Provice10,Region9,Tender Type1,2-15-10 12:00 PM,01-03-2010,29-09-2012,24,Market6,42250,0.7603,Molecule5,Presentation18,Product73,Company21,,,,,,,,,,,,,,,,,,
2161,Account94,Provice47,Region6,Tender Type1,08-02-2010 12:00,01-10-2010,30-06-2014,36,Market6,276080,0.76,Molecule5,Presentation18,Product73,Company21,,,,,,,,,,,,,,,,,,
2162,Account108,Provice4,Region4,Tender Type1,7-29-10 10:00 AM,28-10-2010,27-04-2014,36,Market6,100000,0.7489,Molecule5,Presentation18,Product73,Company21,,,,,,,,,,,,,,,,,,
2163,Account57,Provice23,Region10,Tender Type1,03-11-2010 12:00,01-12-2010,30-11-2014,36,Market6,8280,0.7225,Molecule5,Presentation18,Product73,Company21,,,,,,,,,,,,,,,,,,
2164,Account104,Provice1,Region1,Tender Type1,04-07-2010 12:00,16-12-2010,16-06-2012,12,Market6,730200,0.25428,Molecule5,Presentation18,Product73,Company21,Company31,0.7527,,,,,,,,,,,,,,,,
2165,Account27,Provice14,Region12,Tender Type1,10-07-2010 00:00,01-02-2011,31-01-2015,36,Market6,249704,0.76,Molecule5,Presentation18,Product73,Company21,,,,,,,,,,,,,,,,,,
2166,Account4,Provice2,Region2,Tender Type2,2-28-11 12:00 PM,01-03-2011,30-06-2011,4,Market6,504,0.7603,Molecule5,Presentation18,Product73,Company21,,,,,,,,,,,,,,,,,,
2167,Account19,Provice5,Region1,Tender Type3,3-30-11 12:00 AM,18-05-2011,18-08-2012,48,Market6,7500,,Molecule5,Presentation18,,,Company31,0.7527,,,,,,,,,,,,,,,,
2168,Account73,Provice28,Region18,Tender Type1,11-25-10 12:00 AM,31-05-2011,30-05-2014,36,Market6,5312,0.76025,Molecule5,Presentation18,Product73,Company21,,,,,,,,,,,,,,,,,,
2169,Account74,Provice6,Region5,Tender Type1,1-21-11 1:00 PM,31-10-2011,30-04-2014,36,Market6,3200,0.7603,Molecule5,Presentation18,Product73,Company21,,,,,,,,,,,,,,,,,,
2173,Account64,Provice3,Region3,Tender Type4,12-23-11 9:00 AM,01-01-2012,30-06-2013,12,Market6,69196,0.09,Molecule5,Presentation18,Product74,Company6,Company18,0.06,Company32,0.07,Company6,0.075,Company31,0.2,,,,,,,,,,
2177,Account94,Provice47,Region6,Tender Type1,12-29-11 12:00 PM,01-01-2012,30-06-2014,24,Market6,276080,0.0285,Molecule5,Presentation18,Product75,Company22,Company8,0.03036,Company18,0.03196,Company1,0.05,Company6,0.075,Company31,0.2,,,,,,,,
2179,Account95,Provice21,Region6,Tender Type1,12-12-2011 13:00,01-01-2012,30-09-2013,12,Market6,173656,0.03036,Molecule5,Presentation18,Product76,Company2,,,,,,,,,,,,,,,,,,
2183,Account108,Provice4,Region4,Tender Type1,2-15-12 12:00 PM,01-01-2012,30-11-2013,20,Market6,100000,0.0267,Molecule5,Presentation18,Product75,Company22,Company18,0.036,Company6,0.07451,Company1,0.088,Company8,0.08929,Company31,0.1521,,,,,,,,
2187,Account112,Provice2,Region2,Tender Type3,10-26-11 12:00 PM,01-01-2012,01-01-2013,12,Market6,205452,0.13,Molecule5,Presentation18,Product77,Company9,Company32,0.10643,Company31,0.15,Company1,0.15247,Company8,0.17343,,,,,,,,,,
2189,Account2,Provice53,Region1,Tender Type4,12-20-11 12:00 PM,01-02-2012,31-03-2015,27,Market6,286,0.1,Molecule5,Presentation18,Product74,Company6,Company6,0.12,Company18,0.2167,Company8,0.22546,,,,,,,,,,,,
2193,Account53,Provice9,Region8,Tender Type1,10-31-11 12:00 PM,01-03-2012,01-07-2016,48,Market6,5628,0.08,Molecule5,Presentation18,Product77,Company9,Company22,0.08669,Company8,0.09929,Company1,0.1,Company23,0.1857,Company31,0.2543,,,,,,,,
2201,Account15,Provice10,Region9,Tender Type1,12-05-2011 12:00,15-03-2012,14-05-2014,24,Market6,41250,0.03035,Molecule5,Presentation18,Product76,Company2,Company18,0.06,Company1,0.069,Company32,0.06995,Company6,0.09211,Company31,0.15,,,,,,,,
2206,Account52,Provice26,Region9,Tender Type1,12-05-2011 12:00,15-03-2012,14-05-2014,24,Market6,38654,0.03035,Molecule5,Presentation18,Product76,Company2,Company18,0.06,Company1,0.069,Company32,0.06995,Company6,0.09211,Company31,0.15,,,,,,,,
2208,Account96,Provice7,Region6,Tender Type2,3-15-12 12:00 AM,01-04-2012,31-10-2015,36,Market6,180998,0.0256,Molecule5,Presentation18,Product74,Company6,Company8,0.19916,Company6,0.1999,,,,,,,,,,,,,,
2213,Account25,Provice11,Region10,Tender Type1,4-30-12 12:00 AM,29-04-2012,28-04-2013,12,Market6,2800,0.0399,Molecule5,Presentation18,Product78,Company23,Company8,0.06286,Company6,0.06763,Company32,0.09286,Company1,0.1,Company22,0.11703,Company31,0.7222,,,,,,
2218,Account70,Provice39,Region14,Tender Type2,04-06-2012 00:00,01-05-2012,30-08-2013,12,Market6,35000,0.034,Molecule5,Presentation18,Product74,Company6,Company32,0.035,Company6,0.07664,Company22,0.10836,Company31,0.2543,,,,,,,,,,
2220,Account34,Provice42,Region19,Tender Type1,9-28-11 12:00 PM,07-05-2012,06-11-2015,36,Market6,9548,0.11607,Molecule5,Presentation18,Product75,Company22,Company33,0.15143,Company1,0.1575,Company31,0.1875,,,,,,,,,,,,
2225,Account51,Provice32,Region7,Tender Type2,6-13-12 12:00 PM,01-07-2012,31-03-2014,18,Market6,18200,0.034,Molecule5,Presentation18,Product74,Company6,Company32,0.0325,Company18,0.0387,Company6,0.06429,Company22,0.06502,Company31,0.2543,,,,,,,,
2229,Account111,Provice15,Region13,Tender Type3,06-12-2012 12:00,01-07-2012,30-06-2016,48,Market6,581792,0.01995,Molecule5,Presentation18,Product75,Company22,Company8,0.02857,Company6,0.04951,Company1,0.099,,,,,,,,,,,,
2231,Account81,Provice45,Region7,Tender Type2,6-25-12 12:00 AM,05-07-2012,04-10-2013,12,Market6,39667,0.0148,Molecule5,Presentation18,Product74,Company6,Company32,0.0272,Company18,0.0275997,Company8,0.03285,,,,,,,,,,,,
2236,Account79,Provice12,Region11,Tender Type3,7-16-12 3:00 PM,01-08-2012,31-08-2016,48,Market6,850,0.03289,Molecule5,Presentation18,Product78,Company23,Company32,0.05855,Company1,0.06,Company8,0.06417,Company6,0.09121,,,,,,,,,,
2237,Account92,Provice20,Region17,Tender Type4,04-06-2012 00:00,01-08-2012,30-09-2014,24,Market6,15000,0.022,Molecule5,Presentation18,Product74,Company6,Company6,0.09464,Company22,0.09969,Company32,,,,,,,,,,,,,
2240,Account83,Provice13,Region10,Tender Type3,7-20-12 12:00 AM,01-09-2012,30-09-2016,48,Market6,63258,0.02865,Molecule5,Presentation18,Product74,Company6,Company8,0.06429,Company31,0.2543,Company32,,,,,,,,,,,,,
2243,Account22,Provice20,Region17,Tender Type1,5-16-12 12:00 PM,01-10-2012,30-09-2014,24,Market6,196056,0.02048,Molecule5,Presentation18,Product75,Company22,Company1,0.023,Company8,0.02893,Company18,0.03714,Company6,0.043,,,,,,,,,,
2253,Account27,Provice14,Region12,Tender Type1,09-04-2012 00:00,01-10-2012,31-10-2015,36,Market6,151795,0.022,Molecule5,Presentation18,Product74,Company6,Company32,0.02995,Company18,0.03297,Company8,0.03469,Company6,0.038,Company31,0.2543,,,,,,,,
2258,Account119,Provice13,Region10,Tender Type3,7-20-12 12:00 AM,01-10-2012,30-09-2016,48,Market6,160944,0.02865,Molecule5,Presentation18,Product74,Company6,Company8,0.06429,Company31,0.2543,Company32,,,,,,,,,,,,,
